     28691:	symbol=_ZNSt13basic_filebufIwSt11char_traitsIwEE9showmanycEv;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIwSt11char_traitsIwEE9showmanycEv;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIwSt11char_traitsIwEE6xsgetnEPwl;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIwSt11char_traitsIwEE6xsgetnEPwl;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIwSt11char_traitsIwEE6xsgetnEPwl;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIwSt11char_traitsIwEE9underflowEv;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIwSt11char_traitsIwEE9underflowEv;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIwSt11char_traitsIwEE9underflowEv;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt15basic_streambufIwSt11char_traitsIwEE5uflowEv;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt15basic_streambufIwSt11char_traitsIwEE5uflowEv;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt15basic_streambufIwSt11char_traitsIwEE5uflowEv;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIwSt11char_traitsIwEE9pbackfailEj;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIwSt11char_traitsIwEE9pbackfailEj;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIwSt11char_traitsIwEE9pbackfailEj;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIwSt11char_traitsIwEE6xsputnEPKwl;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIwSt11char_traitsIwEE6xsputnEPKwl;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIwSt11char_traitsIwEE6xsputnEPKwl;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIwSt11char_traitsIwEE8overflowEj;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIwSt11char_traitsIwEE8overflowEj;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIwSt11char_traitsIwEE8overflowEj;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTISt13basic_fstreamIcSt11char_traitsIcEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTISt13basic_fstreamIcSt11char_traitsIcEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTISt13basic_fstreamIcSt11char_traitsIcEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_fstreamIcSt11char_traitsIcEED1Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_fstreamIcSt11char_traitsIcEED1Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_fstreamIcSt11char_traitsIcEED1Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_fstreamIcSt11char_traitsIcEED0Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_fstreamIcSt11char_traitsIcEED0Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_fstreamIcSt11char_traitsIcEED0Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZThn16_NSt13basic_fstreamIcSt11char_traitsIcEED1Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZThn16_NSt13basic_fstreamIcSt11char_traitsIcEED1Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZThn16_NSt13basic_fstreamIcSt11char_traitsIcEED1Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZThn16_NSt13basic_fstreamIcSt11char_traitsIcEED0Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZThn16_NSt13basic_fstreamIcSt11char_traitsIcEED0Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZThn16_NSt13basic_fstreamIcSt11char_traitsIcEED0Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTv0_n24_NSt13basic_fstreamIcSt11char_traitsIcEED1Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZTv0_n24_NSt13basic_fstreamIcSt11char_traitsIcEED1Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTv0_n24_NSt13basic_fstreamIcSt11char_traitsIcEED1Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTv0_n24_NSt13basic_fstreamIcSt11char_traitsIcEED0Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZTv0_n24_NSt13basic_fstreamIcSt11char_traitsIcEED0Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTv0_n24_NSt13basic_fstreamIcSt11char_traitsIcEED0Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTVSt13basic_fstreamIcSt11char_traitsIcEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTVSt13basic_fstreamIcSt11char_traitsIcEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTVSt13basic_fstreamIcSt11char_traitsIcEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTISt14basic_ofstreamIcSt11char_traitsIcEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTISt14basic_ofstreamIcSt11char_traitsIcEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTISt14basic_ofstreamIcSt11char_traitsIcEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt14basic_ofstreamIcSt11char_traitsIcEED1Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt14basic_ofstreamIcSt11char_traitsIcEED1Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt14basic_ofstreamIcSt11char_traitsIcEED1Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt14basic_ofstreamIcSt11char_traitsIcEED0Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt14basic_ofstreamIcSt11char_traitsIcEED0Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt14basic_ofstreamIcSt11char_traitsIcEED0Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTv0_n24_NSt14basic_ofstreamIcSt11char_traitsIcEED1Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZTv0_n24_NSt14basic_ofstreamIcSt11char_traitsIcEED1Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTv0_n24_NSt14basic_ofstreamIcSt11char_traitsIcEED1Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTv0_n24_NSt14basic_ofstreamIcSt11char_traitsIcEED0Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZTv0_n24_NSt14basic_ofstreamIcSt11char_traitsIcEED0Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTv0_n24_NSt14basic_ofstreamIcSt11char_traitsIcEED0Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTVSt14basic_ofstreamIcSt11char_traitsIcEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTVSt14basic_ofstreamIcSt11char_traitsIcEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTVSt14basic_ofstreamIcSt11char_traitsIcEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTISt14basic_ifstreamIcSt11char_traitsIcEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTISt14basic_ifstreamIcSt11char_traitsIcEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTISt14basic_ifstreamIcSt11char_traitsIcEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt14basic_ifstreamIcSt11char_traitsIcEED1Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt14basic_ifstreamIcSt11char_traitsIcEED1Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt14basic_ifstreamIcSt11char_traitsIcEED1Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt14basic_ifstreamIcSt11char_traitsIcEED0Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt14basic_ifstreamIcSt11char_traitsIcEED0Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt14basic_ifstreamIcSt11char_traitsIcEED0Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTv0_n24_NSt14basic_ifstreamIcSt11char_traitsIcEED1Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZTv0_n24_NSt14basic_ifstreamIcSt11char_traitsIcEED1Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTv0_n24_NSt14basic_ifstreamIcSt11char_traitsIcEED1Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTv0_n24_NSt14basic_ifstreamIcSt11char_traitsIcEED0Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZTv0_n24_NSt14basic_ifstreamIcSt11char_traitsIcEED0Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTv0_n24_NSt14basic_ifstreamIcSt11char_traitsIcEED0Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTVSt14basic_ifstreamIcSt11char_traitsIcEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTVSt14basic_ifstreamIcSt11char_traitsIcEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTVSt14basic_ifstreamIcSt11char_traitsIcEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTISt13basic_filebufIcSt11char_traitsIcEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTISt13basic_filebufIcSt11char_traitsIcEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTISt13basic_filebufIcSt11char_traitsIcEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEED1Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEED1Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEED1Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEED0Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEED0Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEED0Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE5imbueERKSt6locale;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE5imbueERKSt6locale;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE5imbueERKSt6locale;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE6setbufEPcl;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE6setbufEPcl;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE6setbufEPcl;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE7seekoffElSt12_Ios_SeekdirSt13_Ios_Openmode;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE7seekoffElSt12_Ios_SeekdirSt13_Ios_Openmode;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE7seekoffElSt12_Ios_SeekdirSt13_Ios_Openmode;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE7seekposESt4fposI11__mbstate_tESt13_Ios_Openmode;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE7seekposESt4fposI11__mbstate_tESt13_Ios_Openmode;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE7seekposESt4fposI11__mbstate_tESt13_Ios_Openmode;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE4syncEv;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE4syncEv;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE4syncEv;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE9showmanycEv;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE9showmanycEv;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE9showmanycEv;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE6xsgetnEPcl;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE6xsgetnEPcl;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE6xsgetnEPcl;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE9underflowEv;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE9underflowEv;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE9underflowEv;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE9pbackfailEi;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE9pbackfailEi;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE9pbackfailEi;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE6xsputnEPKcl;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE6xsputnEPKcl;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE6xsputnEPKcl;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE8overflowEi;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE8overflowEi;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt13basic_filebufIcSt11char_traitsIcEE8overflowEi;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTSSt13basic_fstreamIwSt11char_traitsIwEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTSSt13basic_fstreamIwSt11char_traitsIwEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTSSt13basic_fstreamIwSt11char_traitsIwEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTSSt14basic_ofstreamIwSt11char_traitsIwEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTSSt14basic_ofstreamIwSt11char_traitsIwEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTSSt14basic_ofstreamIwSt11char_traitsIwEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTSSt14basic_ifstreamIwSt11char_traitsIwEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTSSt14basic_ifstreamIwSt11char_traitsIwEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTSSt14basic_ifstreamIwSt11char_traitsIwEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTSSt13basic_filebufIwSt11char_traitsIwEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTSSt13basic_filebufIwSt11char_traitsIwEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTSSt13basic_filebufIwSt11char_traitsIwEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTISt15basic_streambufIwSt11char_traitsIwEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTISt15basic_streambufIwSt11char_traitsIwEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTISt15basic_streambufIwSt11char_traitsIwEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTSSt13basic_fstreamIcSt11char_traitsIcEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTSSt13basic_fstreamIcSt11char_traitsIcEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTSSt13basic_fstreamIcSt11char_traitsIcEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTSSt14basic_ofstreamIcSt11char_traitsIcEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTSSt14basic_ofstreamIcSt11char_traitsIcEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTSSt14basic_ofstreamIcSt11char_traitsIcEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTSSt14basic_ifstreamIcSt11char_traitsIcEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTSSt14basic_ifstreamIcSt11char_traitsIcEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTSSt14basic_ifstreamIcSt11char_traitsIcEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTSSt13basic_filebufIcSt11char_traitsIcEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTSSt13basic_filebufIcSt11char_traitsIcEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTSSt13basic_filebufIcSt11char_traitsIcEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTIN9__gnu_cxx13stdio_filebufIwSt11char_traitsIwEEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTIN9__gnu_cxx13stdio_filebufIwSt11char_traitsIwEEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTIN9__gnu_cxx13stdio_filebufIwSt11char_traitsIwEEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTIN9__gnu_cxx13stdio_filebufIcSt11char_traitsIcEEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTIN9__gnu_cxx13stdio_filebufIcSt11char_traitsIcEEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTIN9__gnu_cxx13stdio_filebufIcSt11char_traitsIcEEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTSN9__gnu_cxx13stdio_filebufIwSt11char_traitsIwEEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTSN9__gnu_cxx13stdio_filebufIwSt11char_traitsIwEEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTSN9__gnu_cxx13stdio_filebufIwSt11char_traitsIwEEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTSN9__gnu_cxx13stdio_filebufIcSt11char_traitsIcEEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTSN9__gnu_cxx13stdio_filebufIcSt11char_traitsIcEEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTSN9__gnu_cxx13stdio_filebufIcSt11char_traitsIcEEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTISt9basic_iosIwSt11char_traitsIwEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTISt9basic_iosIwSt11char_traitsIwEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTISt9basic_iosIwSt11char_traitsIwEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt9basic_iosIwSt11char_traitsIwEED1Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt9basic_iosIwSt11char_traitsIwEED1Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt9basic_iosIwSt11char_traitsIwEED1Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt9basic_iosIwSt11char_traitsIwEED0Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt9basic_iosIwSt11char_traitsIwEED0Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt9basic_iosIwSt11char_traitsIwEED0Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTISt9basic_iosIcSt11char_traitsIcEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTISt9basic_iosIcSt11char_traitsIcEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTISt9basic_iosIcSt11char_traitsIcEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt9basic_iosIcSt11char_traitsIcEED1Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt9basic_iosIcSt11char_traitsIcEED1Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt9basic_iosIcSt11char_traitsIcEED1Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt9basic_iosIcSt11char_traitsIcEED0Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt9basic_iosIcSt11char_traitsIcEED0Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt9basic_iosIcSt11char_traitsIcEED0Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTSSt9basic_iosIwSt11char_traitsIwEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTSSt9basic_iosIwSt11char_traitsIwEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTSSt9basic_iosIwSt11char_traitsIwEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTSSt9basic_iosIcSt11char_traitsIcEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTSSt9basic_iosIcSt11char_traitsIcEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTSSt9basic_iosIcSt11char_traitsIcEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTVSt14basic_iostreamIwSt11char_traitsIwEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTVSt14basic_iostreamIwSt11char_traitsIwEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTVSt14basic_iostreamIwSt11char_traitsIwEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTVSd;  lookup in file=a.out [0]
     28691:	symbol=_ZTVSd;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTVSd;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTSSt14basic_iostreamIwSt11char_traitsIwEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTSSt14basic_iostreamIwSt11char_traitsIwEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTSSt14basic_iostreamIwSt11char_traitsIwEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTSSd;  lookup in file=a.out [0]
     28691:	symbol=_ZTSSd;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTSSd;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTVSt13basic_istreamIwSt11char_traitsIwEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTVSt13basic_istreamIwSt11char_traitsIwEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTVSt13basic_istreamIwSt11char_traitsIwEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTVSi;  lookup in file=a.out [0]
     28691:	symbol=_ZTVSi;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTVSi;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTSSt13basic_istreamIwSt11char_traitsIwEE;  lookup in file=a.out [0]
     28691:	symbol=_ZTSSt13basic_istreamIwSt11char_traitsIwEE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTSSt13basic_istreamIwSt11char_traitsIwEE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTSSi;  lookup in file=a.out [0]
     28691:	symbol=_ZTSSi;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTSSi;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZTISt21__ctype_abstract_baseIcE;  lookup in file=a.out [0]
     28691:	symbol=_ZTISt21__ctype_abstract_baseIcE;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZTISt21__ctype_abstract_baseIcE;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=__cxa_pure_virtual;  lookup in file=a.out [0]
     28691:	symbol=__cxa_pure_virtual;  lookup in file=./libFoo.so [0]
     28691:	symbol=__cxa_pure_virtual;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt16__numpunct_cacheIcED1Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt16__numpunct_cacheIcED1Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt16__numpunct_cacheIcED1Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt16__numpunct_cacheIcED0Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt16__numpunct_cacheIcED0Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt16__numpunct_cacheIcED0Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt18__moneypunct_cacheIcLb1EED1Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt18__moneypunct_cacheIcLb1EED1Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt18__moneypunct_cacheIcLb1EED1Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt18__moneypunct_cacheIcLb1EED0Ev;  lookup in file=a.out [0]
     28691:	symbol=_ZNSt18__moneypunct_cacheIcLb1EED0Ev;  lookup in file=./libFoo.so [0]
     28691:	symbol=_ZNSt18__moneypunct_cacheIcLb1EED0Ev;  lookup in file=/usr/lib64/libstdc++.so.6 [0]
     28691:	symbol=_ZNSt18__moneypunct_cacheIcLb0EED1Ev;  lookup in file=a.out [0]
